SMILES
CCCCO[C@@H]1C[C@@H](NCC2(C(=O)O)CCC2)C1(C)C
Brc1csc(-c2noc(CN3CCC[C@@H]3C3CCOCC3)n2)c1
CC(=O)NCCN(Cc1ccc(C)s1)c1nnc(C(C)(C)C)n1C[C@@H](c1cccnc1)C(C)C
Cc1nn(CC(F)(F)F)cc1C(=O)OC[C@@H]1CCCNC1=O
C[C@@H]1C[C@H](c2ccccc2)CN1C(=O)c1ccn(-c2ccc(Br)cc2)n1
O=C1NCN(c2ccc(F)cc2)C12CCN(Cc1ncccc1C(F)(F)F)CC2
Cn1ncc(NC[C@@H](O)C(F)(F)F)c1C(N)=O
C[C@H](C(=O)N[C@@H]1CCOC(C)(C)C1)[C@H](C)C(=O)N[C@@H]1CCOC(C)(C)C1
C[C@H](NC(=O)[C@@H](C)OCc1ccccc1)c1ccc(F)cc1
C/C(=C/C(=O)NC[C@@H](C)NC(=O)c1c(F)ccc(F)c1F)C1CC1
C[C@H]1CCCN1c1nnc(CSc2ccc(Cl)cc2)n1CCN1CCCCC1
Cc1nc(C2(NC(=O)[C@H]3C[C@@H]3c3cccc(Br)c3)CCCC2)no1
O=C(CCCc1nccs1)NCc1cc2c(nc1O)CCC2
CCOc1cc(Cl)ccc1C(=O)N1Cc2c(OC)ccc(OC)c2[C@@H](O)C1
COC(=O)Cc1occ(C)c1C(=O)Nc1cnc2c(c1)CN(C(=O)OC(C)(C)C)CC2
CC(C)c1cc(C(=O)N2CCN(C)CC2)cs1
C[C@@H](CCNC(=O)[C@@H]1C[C@H]1C)NC(=O)C1(C)C(C)(C)C1(C)C
CC(C)[C@H](C)CNC(=O)N[C@H]1CCO[C@H]1c1ccnn1C(C)C
O=C(CN1Cc2ccccc2C1=O)NCC1(c2ccc(Br)cc2)CCCCC1
COC(=O)CN1CCO[C@@H]2C[C@H](N(C)C)CC[C@@H]21
CCc1ccc(CNCCN(CCO)C(=O)[C@@H]2CCC[C@H](C)C2)cc1
CCOCc1ccc(NC(=O)[C@@H]2C[C@@]2(C(=O)O)c2ccccc2)cc1
Cc1ccc(C(=O)CCC(=O)N[C@@H]2CCc3c[nH]nc3C2)s1
Cc1cc(NC(=O)CNCCCNC(=O)c2ccncn2)no1
CCCNC(=O)NC(=O)CNC[C@@H]1CN(C(=O)[C@H](OC)C2CC2)C[C@H]1C
CN(C)CC1(C(=O)N2CCC[C@H](N(C)C(=O)c3cnon3)C2)CC1
O=C(COCC1CC1)N[C@@H](CO)CNC(=O)[C@@H]1OC[C@@H]2CCC[C@@H]21
CCS(=O)(=O)N1CCC[C@@H](C(=O)Nc2ccc3ccn(C)c3c2)C1
CCc1ncc(S(=O)(=O)Nc2ccc(N3CCSCC3)cc2)s1
O=C(NCCCN(CCCO)Cc1cccnc1)c1ccsn1
C[C@@H]1CCC[C@@H](OCC(=O)OCC(=O)N(C)c2ccccc2C(=O)NCc2ccco2)C1
COc1ccc(/C=C/C(=O)NC[C@@H](C)SC)cc1
COC[C@H](C)Oc1ccc(Cl)cc1S(=O)(=O)N1CCC[C@H]1c1nncn1C
C[S@](=O)[C@@H]1CCC[C@@H](NC(=O)Nc2ccccc2C(C)(F)F)C1
CCCC[C@H](CC)CCC(=O)N1C[C@H]2COC[C@@H](C1)N2Cc1ccc[nH]1
Cc1nnccc1C(=O)NC[C@@H](CO)N[C@@H](C)c1nnnn1C1CC1
Cc1cc(C(=O)N2C[C@H]3C(NC(=O)[C@@H]4CCC(=O)NC4)[C@@H]3C2)n(C)n1
CCn1nc(C)c(C(=O)CN2C(=O)N[C@]3(C[C@@H](C)C[C@@H](C)C3)C2=O)n1
COCC1(C(=O)N2CC(NC(=O)c3cc(C)n(C(C)C)n3)C2)CCC1
CCn1cc(Cl)cc1C(=O)N[C@@H]1CN(Cc2ccnn2C)C[C@@H]1O
CCCN(C(=O)c1ccnc(O[C@@H](C)CC)c1)[C@H]1CCN(C(=O)OC(C)(C)C)C1
CCCCC(=O)N1CC[C@H](NC(=O)c2cnn(C(C)(C)C)c2CC)C1
CCN(CC)c1ccc(-n2c(N)c(N)c(OS(=O)(=O)O)nc2=N)cc1
Cc1cc(NC(=O)C(=O)N2CCN([C@@H]3CCC[C@H]3O)CC2)nn1-c1ccccc1
COC(=O)[C@H](OC(=O)c1ccc([N+](=O)[O-])cc1)c1cc(OC)cc(OC)c1
CCOc1cc(Cl)ccc1NC(=O)N[C@@H]1CCc2ccccc2-n2ccnc21
CC(C)c1ccc(CNc2cc(Cl)ncc2[N+](=O)[O-])cc1
Cc1ccc2c(c1)[C@@H](NC(=O)N(C)C)CC21CCN(Cc2cncc(Cl)c2Cl)CC1
CN1CCN(C(=O)N[C@H]2COc3cc(F)c(Br)cc32)[C@H](CN)C1
Cc1cccc(C(=O)NCCn2c([C@H]3CCC(=O)N3)nnc2N2CC=C(C(C)(C)C)CC2)c1
CC/C(C)=C/C(=O)N(CC)CCNCC1CC(C)C1
CC(C)(C)OC(=O)CN(CC(=O)OC(C)(C)C)C(=O)Nc1cc(C(F)(F)F)ccc1F
CC(C)OC(=O)CNC(=O)[C@@H]1CCN(c2ccc(-c3nn[nH]n3)cc2F)C1
Cc1cc(N2CCN(C(=O)c3cccc(OCC(C)C)c3)CC2)nc(C(C)C)n1
FC(F)(F)c1ccccc1CNC(=S)NCCSc1ccccc1
NC(=O)CC(=O)N1CCC[C@]2(CCN(C(=O)c3cnon3)C2)C1
CCOC[C@H]1C(=O)N(Cc2c(F)cccc2OC(F)F)C(=O)N1C
C[C@@H]1CCN(C(=O)C(=O)N2CCC(NCC3CC3)CC2)C[C@@H]1CO
COc1cc(Cc2ccccc2S(C)(=O)=O)cc(OC)c1
CC1(C)CN(C(=O)[C@H]2CC(=O)N(Cc3ccccc3)C2)CCN1CCO
COc1ccc(NC(=O)[C@@H](C)N2CCC(CCN3CCOCC3)CC2)c(OC)c1
CCOc1ccc(-c2nnc(N3CCCC[C@@H](SC)C3)n2CC2(C)CCOCC2)cc1OC
C[C@H](C(=O)N(C)CCCNCC(N)=O)n1nnnc1C(C)(C)C
CNC(=O)Cn1ccc2ccc(NS(=O)(=O)CCOC)cc21
C[C@@H](NC(=O)c1ccccc1COc1cccc(C=O)c1)C(=O)N1CCCC[C@H]1C
